n,delta,tau,rep,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,nnz,node_count,time
500,0.1,0.05,2,opt,1e+100,0.1438277537644725,1.0,0.38384644055384043,0.38384644055383826,5.6401067439764094e-15,65,14804.0,588.7692158222198
500,0.1,0.1,2,original,0.4688250941250407,0.24693055002045897,0.4732992045118644,0.4688250941250407,0.28603780094688036,0.38988376575552713,16,654922.0,600.0075299739838
500,0.1,0.1,2,opt,inf,-inf,,0.4688250941255276,0.4688250941255282,-1.302453028208303e-15,16,1.0,3.937631845474243
500,0.1,0.2,2,original,0.4982405381342606,0.4197887760643932,0.1574576054442344,0.4982405381342606,0.473263261644078,0.05013096000520936,1,1950734.0,600.0061490535736
500,0.1,0.2,2,opt,inf,-inf,,0.49824053813426056,0.4982405381342605,1.1141436110182443e-16,1,0.0,0.1868269443511963
500,0.5,0.05,2,original,0.38934703041694263,0.1412265722000842,0.6372732776493815,0.38769592733993746,0.16104211930009218,0.5846174593449157,67,169544.0,600.0134780406952
500,0.5,0.05,2,opt,0.38769592734068997,0.14946736316705211,0.6144727023771214,0.3876959273406899,0.3876667951323931,7.514189921116047e-05,67,14691.0,385.52842116355896
500,0.5,0.1,2,original,0.47233533014719015,0.2648775516083588,0.439217152090196,0.47233533014719015,0.2999739106330325,0.3649132480952589,18,316471.0,600.0136849880219
500,0.5,0.1,2,opt,inf,-inf,,0.4723353301471902,0.4723353301471908,-1.2927736389178266e-15,18,1.0,2.4115591049194336
500,0.5,0.2,2,original,0.503913453835021,0.43607891935155063,0.13461544629780622,0.503913453835021,0.4843976687990296,0.038728446100152567,1,617627.0,600.0084738731384
500,0.5,0.2,2,opt,inf,-inf,,0.503913453835021,0.5039134538350208,2.2032017922439488e-16,1,0.0,0.44481897354125977
1000,0.01,0.05,2,original,0.42750500988557394,0.17693434982931394,0.5861233301647805,0.42666314769537367,0.18709554129151432,0.5614912084577418,85,282833.0,600.0164480209351
1000,0.01,0.05,2,opt,0.42666294025951546,0.4244985261833403,0.005072889796471865,0.42666294025951546,0.42666294025951546,0.0,86,160.0,0.5634222030639648
1000,0.01,0.1,2,original,0.49288390067302745,0.32452935207444034,0.3415703949118664,0.49288390067302745,0.34681634566482367,0.2963528628318965,17,867655.0,600.0073568820953
1000,0.01,0.1,2,opt,inf,-inf,,0.49288390067302745,0.49288390067302745,0.0,17,0.0,0.2069530487060547
1000,0.01,0.2,2,original,0.5109104030574445,0.47784603373319096,0.06471657090242482,0.5109104030574445,0.5108670610712704,8.48328511509839e-05,0,641311.0,170.932137966156
1000,0.01,0.2,2,opt,inf,-inf,,0.5109104030574445,0.5109104030574443,4.3460576178572274e-16,0,0.0,0.10229611396789551
1000,0.1,0.05,2,original,0.43079261063578855,0.16076383692777899,0.6268184900142219,0.43078835928902226,0.16271990432605046,0.6222741380602644,79,33313.0,600.066339969635
1000,0.1,0.05,2,opt,0.43078835928322257,0.17128653915126235,0.6023881902559728,0.43078835928322257,0.18683483497138553,0.5662955348137654,79,5680.0,600.0717439651489
1000,0.1,0.1,2,original,0.48941205764502377,0.2972312507297635,0.392676894476211,0.48941205764502377,0.31515430424703794,0.35605529262292307,12,140492.0,600.0170331001282
1000,0.1,0.1,2,opt,inf,-inf,,0.4894120576450321,0.48941205764503243,-6.805449563098393e-16,12,1.0,18.76850700378418
1000,0.1,0.2,2,original,0.4976750670774327,0.459245453353194,0.07721828210103898,0.4976750670774327,0.4889407252008848,0.017550290248293587,0,530846.0,600.0083038806915
1000,0.1,0.2,2,opt,inf,-inf,,0.4976750670774327,0.49767506707743264,1.1154095292987805e-16,0,0.0,0.5285420417785645
1000,0.5,0.05,2,original,0.42315768379047314,0.15377041529172197,0.6366120215180554,0.42315768379047314,0.1556785923857051,0.6321026455405463,80,15761.0,600.1058418750763
1000,0.5,0.05,2,opt,0.42315768379047336,0.15653702859699758,0.6300740017413771,0.42315768379047336,0.16448396053458061,0.6112939293428384,80,4128.0,600.0929629802704
1000,0.5,0.1,2,original,0.4817567815300543,0.28246417963934567,0.4136788718526338,0.4817567815300543,0.2978664119573448,0.38170790038217145,12,57756.0,600.0547530651093
1000,0.5,0.1,2,opt,0.4817567815301216,0.28706933834808096,0.40411977712838465,0.4817567788838486,0.3299347278467851,0.31514253185769436,12,5970.0,600.1297559738159
1000,0.5,0.2,2,original,0.5002250341424349,0.44337647927290846,0.11364596129616994,0.5002250341424349,0.4700228175442689,0.06037725930679069,2,151842.0,600.027281999588
1000,0.5,0.2,2,opt,inf,-inf,,0.5002250341424349,0.5002250341424349,0.0,2,0.0,2.6669301986694336
