,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time,find_time
14,2,90,diabetes,opt_feasibility,33.39146331368022,12.453255899788232,0.6270527055732167,33.39146331368022,33.39146331368022,0.0,3704.0,0.6900250911712646,14.263516426086426
15,2,100,diabetes,original,36.47675372230879,12.572377396413668,0.655331790429461,36.47675372230879,28.865896212231558,0.20864952972562675,13867337.0,300.0064649581909,0.0
16,2,100,diabetes,opt,36.47675372230879,14.038794880141502,0.6151303653001466,36.47675372230879,36.47675372230879,0.0,6464.0,1.059974193572998,0.0
17,2,100,diabetes,opt_feasibility,36.47675372230879,14.038794880141502,0.6151303653001466,36.47675372230879,36.47675372230879,0.0,4222.0,0.8103048801422119,17.614817142486572
18,2,120,diabetes,original,46.80938238230787,16.13718888578574,0.6552573850689178,46.80938238230787,32.60643849403755,0.3034208777263953,11801387.0,300.00382590293884,0.0
19,2,120,diabetes,opt,46.80938238230785,18.63837362551424,0.6018239789346413,46.80938238230785,46.80938238230785,0.0,7401.0,2.7676920890808105,0.0
20,2,120,diabetes,opt_feasibility,46.80938238230785,18.661511411059802,0.6013296809036058,46.80938238230785,46.80938238230785,0.0,6567.0,2.365158796310425,25.197041273117065
21,2,150,diabetes,original,59.39876797098508,21.411375627213502,0.6395316542984113,59.39160594933811,37.355424421999764,0.37103191899096855,9534837.0,300.0106010437012,0.0
22,2,150,diabetes,opt,59.39160594933811,23.029947436109335,0.6122356506784106,59.39160594933811,59.39160594933811,0.0,13728.0,2.5866780281066895,0.0
23,2,150,diabetes,opt_feasibility,59.39160594933811,23.029947436109335,0.6122356506784106,59.39160594933811,59.39160594933811,0.0,12497.0,2.7111921310424805,39.62167143821716
24,2,200,diabetes,original,78.20528109713308,28.219777834926433,0.6391576446112801,78.20528109713308,44.352318066019706,0.43287310724025246,7142717.0,300.0041558742523,0.0
25,2,200,diabetes,opt,78.20528109713308,30.624553672321802,0.6084081120521097,78.20528109713308,78.20528109713308,0.0,8019.0,5.688328981399536,0.0
26,2,200,diabetes,opt_feasibility,78.33071390592451,30.627062631874097,0.6090031469819448,78.20528109713311,78.20528109713311,0.0,9989.0,2.852648973464966,70.77895259857178
27,2,50,autompg,original,13.47703996995205,7.732484220210905,0.426247585712368,13.47703996995205,13.47703996995205,0.0,990.0,0.11415696144104004,0.0
28,2,50,autompg,opt,13.477039969952056,8.019423532678337,0.4049566113509964,13.477039969952056,13.477039969952056,0.0,174.0,0.23571109771728516,0.0
29,2,50,autompg,opt_feasibility,13.477039969952056,8.019423532678337,0.4049566113509964,13.477039969952056,13.477039969952056,0.0,176.0,0.16124510765075684,3.5719964504241943
30,2,60,autompg,original,15.88243354221319,7.159782599545807,0.5492011611119827,15.88243354221319,15.88243354221319,0.0,32624.0,0.8847949504852295,0.0
31,2,60,autompg,opt,15.882433542213196,7.184605469821793,0.5476382475817602,15.882433542213196,15.882433542213196,0.0,499.0,0.22681093215942383,0.0
32,2,60,autompg,opt_feasibility,15.882433542213194,7.184605469821793,0.5476382475817602,15.882433542213194,15.882433542213194,0.0,404.0,0.24306106567382812,5.18446683883667
33,2,70,autompg,original,17.972363644709056,7.346020708176778,0.5912601784941406,17.972363644709056,17.972363644709056,0.0,81921.0,2.02931809425354,0.0
34,2,70,autompg,opt,17.97236364470904,8.41320891755025,0.5318807762924912,17.97236364470904,17.97236364470904,0.0,540.0,0.2531719207763672,0.0
35,2,70,autompg,opt_feasibility,17.97236364470904,8.926748519350154,0.5033069274681554,17.97236364470904,17.97236364470904,0.0,685.0,0.2949979305267334,7.169912576675415
36,2,80,autompg,original,20.92944713936033,8.515050120633628,0.5931545604651899,20.92944713936033,20.92944713936033,0.0,478738.0,9.503024101257324,0.0
37,2,80,autompg,opt,20.929447139360335,8.674372962345904,0.5855421834801978,20.929447139360335,20.929447139360335,0.0,1125.0,0.32773280143737793,0.0
38,2,80,autompg,opt_feasibility,20.929447139360335,8.999388457569227,0.5700130826368176,20.929447139360335,20.929447139360335,0.0,723.0,0.3356208801269531,9.380325078964233
39,2,90,autompg,original,24.143763936473537,10.261284450391074,0.5749923467860973,24.143763936473537,24.143763936473537,0.0,2223285.0,45.38438391685486,0.0
40,2,90,autompg,opt,24.14376393647353,10.261284450391068,0.5749923467860975,24.14376393647353,24.14376393647353,0.0,718.0,0.33553218841552734,0.0
41,2,90,autompg,opt_feasibility,24.143763936473523,11.481453392505493,0.5244547029736039,24.143763936473523,24.143763936473523,0.0,1248.0,0.45050811767578125,11.622883081436157
42,2,100,autompg,original,25.330774259865535,10.412085121895444,0.588955117791543,25.330774259865535,25.330774259865535,0.0,3690461.0,82.39961004257202,0.0
43,2,100,autompg,opt,25.33077425986554,11.048002359746999,0.5638505855996822,25.33077425986554,25.33077425986554,0.0,3583.0,0.6411550045013428,0.0
44,2,100,autompg,opt_feasibility,25.33077425986554,11.043744715734729,0.5640186674738717,25.33077425986554,25.33077425986554,0.0,1680.0,0.5279228687286377,14.405405759811401
45,2,120,autompg,original,33.521730877854615,12.743576034984912,0.6198413476493939,33.521730877854615,29.15413571190436,0.13029145725991167,11729565.0,300.0160348415375,0.0
46,2,120,autompg,opt,33.5217308778546,13.558026220318986,0.5955451623389829,33.5217308778546,33.5217308778546,0.0,5131.0,1.0375900268554688,0.0
47,2,120,autompg,opt_feasibility,33.521730877854615,13.558026220318986,0.5955451623389831,33.521730877854615,33.521730877854615,0.0,1890.0,0.6395881175994873,24.979042053222656
48,2,150,autompg,original,48.2456845307982,19.004055641409437,0.6060983313589846,48.2456845307982,34.39010307901008,0.2871879959117016,9697514.0,300.0110719203949,0.0
49,2,150,autompg,opt,48.245684530798215,19.76397355987646,0.5903473284276879,48.245684530798215,48.245684530798215,0.0,4812.0,2.32991886138916,0.0
50,2,150,autompg,opt_feasibility,48.245684530798215,20.37325101843726,0.5777186868302854,48.245684530798215,48.245684530798215,0.0,7372.0,2.3841190338134766,39.86648631095886
51,2,200,autompg,original,72.39194155814987,27.38980396553089,0.6216456780133514,72.31378135708587,41.40065085468826,0.4274860188785924,7411561.0,300.01364183425903,0.0
52,2,200,autompg,opt,72.33435830790556,29.249302419323854,0.5956374936676926,72.31378135708587,72.31378135708587,0.0,4389.0,1.8163650035858154,0.0
53,2,200,autompg,opt_feasibility,72.31378135708587,28.128175067159848,0.6110260791333432,72.31378135708587,72.31378135708587,0.0,4216.0,2.446885824203491,71.6177294254303
